"id_respuesta","id_pregunta","pregunta_informativa","es_informativa","mejor_segun_usuario","mejor_segun_comunidad","categoria0","categoria1","categoria2","titulo_pregunta","cuerpo_pregunta","respuesta"
"731856","128317","True","0","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","ask them to take a lie detector test"
"731857","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","There were never any false prophets. Millions of prophets ascended the earth, and not one was false."
"731858","128317","True","0","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","its under its tail"
"731859","128317","True","0","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","""Prophets""?

What a laugh!?

Have a great day."
"731860","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","a true prophet speaks to your heart.  A False prophet tells you what you ""think"" is happening or what to watch our for."
"731861","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","Here is some with with some scripture like you asked.
De 13:1 If there arise among you a prophet, or a dreamer of dreams, and giveth thee a sign or a wonder,
De 13:2 And the sign or the wonder come to pass, whereof he spake unto thee, saying, Let us go after other gods, which thou hast not known, and let us serve them;
De 13:3 Thou shalt not hearken unto the words of that prophet, or that dreamer of dreams: for the LORD your God proveth you, to know whether ye love the LORD your God with all your heart and with all your soul.
De 13:4 Ye shall walk after the LORD your God, and fear him, and keep his commandments, and obey his voice, and ye shall serve him, and cleave unto him.

If he is not preaching the truth then he is not a prophet of God.  

And if some says something that could happen that isn't against the truth then only time will tell. 

De 18:20 But the prophet, which shall presume to speak a word in my name, which I have not commanded him to speak, or that shall speak in the name of other gods, even that prophet shall die.
De 18:21 And if thou say in thine heart, How shall we know the word which the LORD hath not spoken?
De 18:22 When a prophet speaketh in the name of the LORD, if the thing follow not, nor come to pass, that is the thing which the LORD hath not spoken, but the prophet hath spoken it presumptuously: thou shalt not be afraid of him.

If what he says is going to happen doesn't then don't worry he is not one.
To find out if we should listen to the people listed,  Look and see if they preach the truth according to the Bible and if they have said some thing and it hasn't happened then they are not right.  Paul would be the only good one up there top listen to.  I would say.  the rest of them twist the word of God and want your money."
"731862","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","""True prophets"" are the ones who have acquired sufficient power, money and followers to silence any valid criticism.


."
"731863","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","listen to what they have to say and  analyse against what you know to be the truth you will discover that the majority of underlying principles that many teach are actually the same, disregard anything that is dogmatic or opinionated , the creator would not be concerened with such petty idiocy ,diregard anything influenced by the collective conciousness of man , personal opinions and society , then you may just have the truth...

There are many paths to God none of which are right or wrong each person may choose which path they follow , but we all seek a single thing to be at one with God"
"731864","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","you will want to listen carefully to what is being said and taught by the person and match that up with what the scripture teaches, if it does not then they are a false prophet!! end of story, if they are adding to the scripture like Joseph Smith did with the Book of Mormon, taking away from scripture or changing scripture as some groups have done, then they are false prophets and you should not follow them.  (see rev 22:18-19).  the best way to deal with this issue is to pray and ask God to speak to your spirit and help you to interpret what is being said and help you to compare and line things up with scripture.  that is the only TRUE test as to the truthfulness of teachings!!!"
"731865","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","1 John 4:1-3  Dear friends, do not believe everyone who claims to speak by the Spriit.  You must test them to see if the spirit they have comes from God.  For there are many false prophets in the world.  This is the way to find out if they have the Spirit of God:  If a prophet acknowledges that Jesus Christ became a human being, that person has the Spirit of God.  If a prophet does not acknowledge Jesus, that person is not from God.  Such a person has the spirit of the Antichrist.  You have heard that he is going to come into the world, and he is already here.

For a list of the cults (Mormons etc.) go to http://www.carm.org/cults.htm  or MacGreggor Ministries on the web."
"731866","128317","True","0","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","In the Bible you can tell when the text was written by the accuracy of the prophets.  The prophesies are accurate up to the time of the writing -- from that time forward, they are no longer accurate.  The only reason they are included in the Bible is that some of the prophesies have materialized -- much like politicians of today!
."
"731867","128317","True","1","1","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","Hmmm. You're asking two questions here.
I think that you should listen to all people (or all things) that you believe to be important, inspiring, helpful, or good. To the others, you should be open to them and their ideas.

Who's a prophet? I could give you my own opinion, but whatever.

That's religious. I think the definition is anyone to whom god has spoken.

Just to quote Watchman (see above):
the Bible says: 'If anyone makes the statement: I love God, and yet is hating his brother, he is a liar.' (1 John 4:20)

Yeah, so, that makes all terrorists liars right?
So, the terrorists said that it's ok to kill people, right?
And the muslim terrorists all said that they were following the ""correct"" Islam, the way it should be.
They also said that everyone but them is wrong.
Liars? Definitely.

Good luck. Peace, Shalom, Salam, Nabad, Paz, etc."
"731868","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","One good thought is if it draws you away from God and you into thinking about self desires then that would be one hint..There are many other signs to look for but I would say that is a good one.."
"731869","128317","True","1","0","0","Society & Culture","Religion & Spirituality","Religion & Spirituality","How do you tell a false prophet from a true prophet?","The tests seem a bit vague to me. Give me some scriptural references if you know them. Some examples would also help -  the Buddha, St Paul, Mohammed, Martin Luther, the Popes, Joseph Smith, Billy Graham and the other Evangelicals, the Rev Moon.....How do we know who we should listen to?","all false religions demand works as an entrance to heaven The true gospel of God is the only one that teaches that grace is the way to heaven."
"363641","73816","True","0","0","1","Family & Relationships","Singles & Dating","Singles & Dating","How can you tell if your best friend slept with your boyfriend?","","There are lie detector tests, Jerry Springer, Murry. You can ask your best friend.You can ask your bf. You can hire a PI.
BUt if you have a good gut feeling then they probably are."
"363642","73816","True","1","1","0","Family & Relationships","Singles & Dating","Singles & Dating","How can you tell if your best friend slept with your boyfriend?","","why are you suspicious? if you have good reasons confront them and ask them if they say no, and  you still have any gaps in your mind find yourself another man that does not make you feel insecure and dump you girlfriend too."
"363643","73816","True","1","0","0","Family & Relationships","Singles & Dating","Singles & Dating","How can you tell if your best friend slept with your boyfriend?","","you can tell if he doesn't act right and if he looks at your best friend alot."
"363644","73816","True","0","0","0","Family & Relationships","Singles & Dating","Singles & Dating","How can you tell if your best friend slept with your boyfriend?","","your best friend shouldn't , if she really is your best friend but i would ask them both and watch there reactions."
"65023","18449","True","1","0","1","Family & Relationships","Marriage & Divorce","Marriage & Divorce","how do you know if your spouse is faithful?","","Trust your intuition. If you feel your partner is cheating, you are probadly right."
"65024","18449","True","1","0","0","Family & Relationships","Marriage & Divorce","Marriage & Divorce","how do you know if your spouse is faithful?","","he or she doesnt smell like sex"
"65025","18449","True","1","0","0","Family & Relationships","Marriage & Divorce","Marriage & Divorce","how do you know if your spouse is faithful?","","In most cases If you spouse is getting what they want at home they are not out looking."
"65026","18449","True","1","1","0","Family & Relationships","Marriage & Divorce","Marriage & Divorce","how do you know if your spouse is faithful?","","Put her to the test and see how she reacts. But before you do this make sure you are ready for the answer no matter which way it may go."
"307057","65018","True","1","0","1","Entertainment & Music","Comics & Animation","Comics & Animation","How do I keep track of which comic books are current?","I only want to make the trip to the comic shop when they have an issue that I want.  How do I find out when new issues of the comics I read come out?  Is there a website that says something like this: ""The current issue of Uncanny X-Men is 540.""  It doesn't even have to tell me when a new one is going to be shipped - I just want to be able to check in once a week or so to see if I need to make the trip to the comic shop.","Well, I use my local shop's message board.  Every week, a few days before Wed, they post everything coming out that week.  Check it out.  We'd love to have you on there, and we have people all over the country who post!"
"307058","65018","True","1","1","0","Entertainment & Music","Comics & Animation","Comics & Animation","How do I keep track of which comic books are current?","I only want to make the trip to the comic shop when they have an issue that I want.  How do I find out when new issues of the comics I read come out?  Is there a website that says something like this: ""The current issue of Uncanny X-Men is 540.""  It doesn't even have to tell me when a new one is going to be shipped - I just want to be able to check in once a week or so to see if I need to make the trip to the comic shop.","The web sites of the relevant publishers (Marvel, DC) list which comics are new that week."
"307059","65018","True","1","0","0","Entertainment & Music","Comics & Animation","Comics & Animation","How do I keep track of which comic books are current?","I only want to make the trip to the comic shop when they have an issue that I want.  How do I find out when new issues of the comics I read come out?  Is there a website that says something like this: ""The current issue of Uncanny X-Men is 540.""  It doesn't even have to tell me when a new one is going to be shipped - I just want to be able to check in once a week or so to see if I need to make the trip to the comic shop.","Marvel and DC always have a list of what comics are coming out every month. If your local comic book store has a website, the should have it too."
"307060","65018","True","1","0","0","Entertainment & Music","Comics & Animation","Comics & Animation","How do I keep track of which comic books are current?","I only want to make the trip to the comic shop when they have an issue that I want.  How do I find out when new issues of the comics I read come out?  Is there a website that says something like this: ""The current issue of Uncanny X-Men is 540.""  It doesn't even have to tell me when a new one is going to be shipped - I just want to be able to check in once a week or so to see if I need to make the trip to the comic shop.","check every week to see if new ones are in"
"985","394","True","1","1","1","Arts & Humanities","Performing Arts","Performing Arts","how can i start an acting career?","","Act. Try out for community theatre productions to start with, sinc ethe talent pool is smaller, and if you have no experience, it's a good place to start. Also, look for acting classes in your area. Go to a library and look for internships/apprenticeships in theatre, where you can go and learn all aspects of theatre, both the acting, and the technical (knowledge makes you a better actor, and helps give you skills which are employable during times you aren't acting. Programs like that can be wonderful springboards into the professional ranks. Study as much as you can, but also ACT as much as you can. On the job training is the most useful. You can learn something from everyone you encounter or work with, even if it's just learning what NOT to do. Take it from a guy who's been acting for the last ten years, and supporting himself completely through acting for the last three. Also, DON'T get trapped into thinking the only places in this country to move to are either LA or NY. Remember EVERYBODY out there is an actor, and NY is a complete wastye of time and money unless you belong to Equity, the theatrical Actor's Union. LA is roughly the same unles you belong to AFTRA/SAG, the TV and Film union. Other regions in the country can give you great experience to help build your resume before you try to make a leap into a big pond like NY or LA. Chicago is in my opinion the best city to be in because they have avital theatre and film/commercial market, and it's far less crazed than either NY or LA, and both of THOSE markets respect Chicago actors a great deal. But regardless of where you are, you shouldbe able to find some alternative to LA or NY until you are truly ready. Good luck."
"986","394","True","1","0","0","Arts & Humanities","Performing Arts","Performing Arts","how can i start an acting career?","","Assuming you have studied and/or are studying the craft, go and ACT - and let people see your work. Do all that you can do in community theatre, shows, audition, audition, audition, etc., get quality EXPERIENCE. Depending on whether you wish to pursue theatre or film/tv, that may determine whether you choose to move to NY or LA. But once in the hub of the industry, you can then network and be showcase your talent... your hard work will pay off. ;-)"
"328769","68455","True","1","0","1","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","Hi!
CLA.. [conjigated lenolic acid] [SP?]  You can do a search on ""Tonalin CLA""  It helped me. It a natural fat burner.  It comes from the grass and things, and our food chain is supposed to have it in there, but we feed our cows 'bone meal"" and grain.. not real grass... and it's depeted in our food chain. 

I started taking it years ago and went from 180 to 135.  I'm toned up and it really really helps. I have a sensitive heart.. it skips if I take things that have effidrine [xp?] in it, THIS IS ALL NATURAL. I promise.  

They did a study w/ New Zelanders.  Why were they consuming fatty butter and steaks, and so thin and their body weight so low?  Why?? Because they feed their cows and animals on natural grass!  We don't.

It's also a cancer fighter .. it takes the unwanted fat out of your body where the cancer can hide.

I will say, if you start taking it, BE DILIGENT w/ it.  And if you burp, be prepared to taste alfalfa! LOL LOL It's worth it! The worst thing is your bra size will go down a little too! LOL  Mine went down 2 sizes.

Remember, ""Tonalin"".. CLA.  

Hope that helps! :o)"
"328770","68455","True","1","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","The best all over upper body strengthener and toner is the basic push up. If you can't do a full military style one start on your knees and gradually increase your strength until you can do one full one and go from there. It's a multi purpose exercise, it not only tones your arms but your back and chest as well and you can do it right at home!"
"328771","68455","True","0","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","Hey girl, go to walmart and buy dumb bells.... do front rises, lateral rises and shoulder presses using hand weights. 
Front rises - hold weights in hands with palms facing down and raise your arms in front of your body. I use about 10 lbs. for these, and do 3 sets of 12 reps.
Lateral rises - hold weights same way and raise arms to the sides. I use 8 lbs. and do 3 sets of 12 reps.
Shoulder press - hold weights up on either side of your head (about ear level) with elbows bent and palms facing forward and extend arms up and over your head in an arc so the meet at the center above your head. I use 12 lb. and do 3 sets of 12 reps for these.
The weights sound kind of wimpy (and I have worked up to these weights over 3 months), but these exercises are harder than they sound. good luck!"
"328772","68455","True","1","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","You'll need to go to the gym and use either free weights or Nautilus equipment targeted to your arms. The advisors at the gym can help you with the proper exercises."
"328773","68455","True","1","1","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","Use 5-10 lb arm weights to start. Alternating arms, hold one weight in arm as far back over your shoulder as is comfortable and the other weight in the opposite arm at a parallel to the floor.  Smoothly, bring the arm from the back to the front in an upward then downward arc as you bring the opposite arm up from parallel to the floor smoothly in an opposing upward then downward arc to the back of that opposite shoulder.  Then reverse and repeat.

Repeat at least 50 repetitions 10 times a day.  Once the 5-10 lb weights feel too light, you can increase the weight by 5 more pounds.  Be sure to use the arm muscles rather than the shoulders and traps and keep your motion smooth.  Do not go over 10 to 20 lbs to keep the muscle from becoming bulky.

It should be easy to incorporate this into dance movement."
"328774","68455","True","1","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","tae bo!"
"328775","68455","True","1","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","karate or taekwondo"
"328776","68455","True","1","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","start any strong and healthy exercise."
"328777","68455","True","0","0","0","Beauty & Style","Tattoos","Skin & Body","How do I reduce my arm flab ?","My body is pretty toned except for my arms. My shoulder is broad,which makes me look fat. My arm flab makes me look more fatter. I do not go to the gym but do dance. Please help.","Go to the plastic surgeon and do liposuction in your arms. I hope this works but it's painful though."
"809716","141016","True","1","1","1","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","First of all, put some sort of texturizer in your hair while wet (gel, mousse, etc.), then start by brushing the crown and sides forward while blow drying.  Brush the back down and to the sides while blow drying.  After hair is dry, you'll use a strong hair wax to create the 'piecey' look, by rubbing the wax on your fingers, then applying the wax starting at the root, and pulling straight down to the tips, in whatever sized sections of hair you would like.  You may want to repeat this last part if necessary, depending on how piecey you want the look to be, and how effective the wax is.  Luck!"
"809717","141016","True","1","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","Layered and straightened hair, go to a salon and show a picture to the stylist"
"809718","141016","True","1","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","it looks like all he does is straighten it..its his hair cut u must have to make it look like that"
"809719","141016","True","1","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","It's a razor cut.  What you need to do is get to the salon, show them that picture and tell them to razor it.  You would then need to use a straightening iron and pomade to get it to look like that."
"809720","141016","True","1","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","look for tips in magezines or ask a local hair dresser or you can go up to someone and ask about there hair and ask them if you can take notes"
"809721","141016","True","1","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","You could either straighten your hair and flip it up while the straightener is on it or use a non greasy syling jel so nobody knows that you have gel in"
"809722","141016","True","1","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","maybe go to the salon and get it layered"
"809723","141016","True","0","0","0","Beauty & Style","Hair","Hair","How do i get my hair like this? (pleasehelpme=])?","both me and my girlfriend love this hairstyle,
http://img.photobucket.com/albums/v608/ohdoct0rdoct0r3/male/31ff8247.jpg

but im never really that good with hairstyles so ive come here for help. at the moment i have quite long hair, and i straighten it most days.

so im growing my hair a bit longer now because the sides and fringe arent long enough. 

i cant tell how he does his hair, so i dont know where to start :&#92; help?","srry no clue but woooow hes hot!!!!    :)"
"414165","81742","True","1","1","1","Health","Men's Health","Men's Health","How can I get a close shave? I mean really close. I can't get a clean damn shave?","","The closest shave you can possibly get is with a depilatory.  These are chemicals that eat away hair at the root.  There are a few brands on the market for men.  ""Magic"" is the only brand name that springs to mind.  If you can't find it, try a barbershop or hair salon in a black neighborhood.  Many black men develop ugly, irritated bumps on their skin when they use a razor, and facial depilatories are more heavily marketed in black communities.

If that doesn't suit you, find an old-school barber who still knows how to handle a straight razor.  It's a little unnerving at first, but most guys who've had a professional shave find it to be a very relaxing experience."
"414166","81742","True","0","0","0","Health","Men's Health","Men's Health","How can I get a close shave? I mean really close. I can't get a clean damn shave?","","do u use an electric razor? p.s. plz dont cuss on here."
"414167","81742","True","1","0","0","Health","Men's Health","Men's Health","How can I get a close shave? I mean really close. I can't get a clean damn shave?","","always use a new razor with at least three blades and use shaving gel designed for the razor your using
FYI Gillette mach3 shaving gel used as directed and mach3 razor 
shave in a downwards then upwards motion"
"525006","98636","True","1","1","1","Family & Relationships","Singles & Dating","Singles & Dating","how can i know if a guy is telling me the truth...?","","Follow your gut for the most part. Aside from that, it's not too difficult to tell by the way he acts or responds."
"525007","98636","True","0","0","0","Family & Relationships","Singles & Dating","Singles & Dating","how can i know if a guy is telling me the truth...?","","its very simple, plz contact me 24/7  in my mobile no.09884134478"
"477356","91708","True","1","1","1","Cars & Transportation","Other - Cars & Transportation","Other - Cars & Transportation","how do i paint my VW beetle?","i want 2 paint a VW beetle, i thought about painting it like those old cars-peace and flower power and stuff... i didn't find enough images on the web, where can i find pictures? i will appreciate other ideas as well. can i use acrylic or oil colors?","does the whole car need to be painted ?? if not and you just want to add flowers and stuff, why not consider vinyl ? they can make anything out of it and if you don't like it you can remove it without ruining the original paint job. check your local sign shop for whatever you want. all vechile signs, stripes and such are made out of it today.    good luck !"
"140234","36218","True","1","0","1","Social Science","Psychology","Psychology","how to do group psychotherapy: stress?","i am running a psychotherapy group and was looking for ideas for sessions","I'm not a psychotherapist but one idea might be to distinguish the difference between stress and distress: ask participants to define the difference between the two and explain what events led them to feel stressful.  By sharing their feelings, you might be able to determine what factors led the group participants to become distressed (if that's the case) from their stress-full lives.  When the group explains what factors led to their feelings of stress or distress, you could encourage the group to propose solutions on how they would have handled the situation differently.  This way, you have the group dynamic contributing solutions to one another without having advice come from the ""top on down"", if you know what I mean.  Hope that helps - good luck."
"140235","36218","True","1","1","0","Social Science","Psychology","Psychology","how to do group psychotherapy: stress?","i am running a psychotherapy group and was looking for ideas for sessions","Here are two ideas:
The exquisite cadaver:  This is really a literary excercise, but it helps group dynamics for its projection capabilities.  The dinamic is like this:  You give an idea for the beginning of a story (For example:  Mary went into the movie theather where she was supposed to meet her biological father ) and people around the table take it from there ( for example:  When she is standing in the line to buy popcorn, she notices that a very suspicious looking guy is entering the women bathroom )... everyone around the table takes the story from the point where someone else left it... each one writes their own contribution to the plot.

Idea 2:  Show the role playing games, like Dungeons & Dragons, but use simplified sets of rules so they can learn them fast and start playing right away.  In role playing, characters are developed according to special features such as abilities, racial special abilities and classes (professions).  It is really enlightning to see what features a set of players choose, and the playfull fantastic environment helps them to feel comfortable.  Its like a psychodrama, only lighter.  You dont go for the catarsis right away.  Instead, you let them toy with ideas and express themselves."
"140236","36218","True","1","0","0","Social Science","Psychology","Psychology","how to do group psychotherapy: stress?","i am running a psychotherapy group and was looking for ideas for sessions","I once ran a group session about taking care of yourself physically as a way to prevent stress, and that went over well.  I had some basic topics like sleeping, eating, exercises, hygiene.  I asked things like, who doesn't get enough sleep?  How does it make you feel?  How does that impact your life? Etc.  It seemed like the group members had an easier time talking about physical stuff than emotional stuff, and shared a lot of good ideas about improving these habits.

You might also present the problem-solving approach.  The basic steps are:  1.  Calm down.  2.  Identify the problem.  3.  Brain storm solutions (coming up with as many possible solutions, even outrageous ones, without judging them) 4. Rate each solution  5. Implement the best solution 6. Decide how things went - if the problem was solved or not 7. Implement another solution if possible or necessary 8. Take a break and forget about the problem for awhile.  You can do steps 2 through 4 in class.  You can ask for a group member to volunteer a problem that they would like solved (and that is appropriate to share with the group) and have the group come up with as many different solutions as possible.  At this point it is important to remind the group members that they are not judging the solutions, just putting them out there, and the facilitator may want to put out a few ""outrageous"" responses to get the creative juices flowing.  Then, as a group, you can go through the solutions and give each a 1 to 10 rating.  It helps if you have chalkboard or large poster board to write everything down on.  This can also take more than one session, as you can ask the group members to think of problems to bring to the next group.

I hope this helps.  You may have already had sessions like these."
"230189","52206","True","1","1","1","Family & Relationships","Singles & Dating","Singles & Dating","how would you ask a girl that you would see on the street if she's available?","i recently ran into this gorgeous girl at a salon that she worked at and was on her smoke break, we engaged in small talk and it seemed to me like she was alittle more interested than just the conversation we were having. i stood there as we were talking trying to figure out how i would ask this girl out without seeming too lame or cheesy about it. reluctantly i found myself walking back to my car and driving away. how could i have took control of the situation better regarding my real intentions?!","There's no way of knowing if she's available without risking rejection. So just do it. A bloke being confident enough to just ask is attractive and flattering. Dont make it like a big deal. Ask, 'would you like to give me your number so we could meet up another time?' or something like that, if she has a boyfriend she'll say then. If she says no, dont take it as a big rejection, its just life and the mating game."
